compound,Date,Date.1,Rating,Title,Review,scores,compound
-0.1513,2019-09-01,2019-09-01,50.0,No issues,Smooth flight with absolutely no issues.  Every thing was on time and service was timely and adequate.,"{'neg': 0.129, 'neu': 0.773, 'pos': 0.098, 'compound': -0.1513}",-0.1513
-0.1511,2019-10-01,2019-10-01,40.0,Handicapped treatment - Excellen!,I've always preferred preassigned seating. My company booked Southwest. Because of my age and the use of a cane. I sat in the first row aisle in both directions - no problems! I would strongly recommend Southwest if you qualify for preboarding.,"{'neg': 0.119, 'neu': 0.776, 'pos': 0.105, 'compound': -0.1511}",-0.1511
-0.1506,2020-02-01,2020-02-01,30.0,Just keep us in the terminal!,"It's a long trip from Phoenix to Lihue, Hi, so I made sure to stay up and moving, get to the bathroom at the last minute and settle in for the long trip. Once on board, the doors  didn't close and we had to wait for the food service to bring more food. That made us have to sit an additional hour. Sitting for 7 hours is not healthy. On the return, at the same airport, there was no time to grab breakfast before boarding our 5 hour flight home, but the weather was clear and should be an on time flight, until all of a sudden there was a fuel pump problem and the plane had to be checked by the maintenance crew. Very conveniently, our flight picked up more passengers at the same time... I would have rather waited in the terminal and been able to move around rather than sit for 1 hour while the fuel pump was being ""checked out"" and conveniently taking on more passengers.","{'neg': 0.04, 'neu': 0.929, 'pos': 0.031, 'compound': -0.1506}",-0.1506
-0.1505,2020-01-01,2020-01-01,30.0,In general and as usual confusion reigns.,"There was noting wrong with departure time and arrival, that all went fine. However, flight numbers changed. My wife and I were assigned our seats (could not pick them in advance) and we were seated 11 rows apart. I went online to change seats so we could sit together and it said all seats were taken. However, when we boarded and found our seats, we each had an empty seat beside us. We both had carry-on luggage, but they told my wife she had to check hers, did not tell me. So no time was saved getting off the plane as she had to to go to baggage claim to get her luggage.","{'neg': 0.057, 'neu': 0.9, 'pos': 0.043, 'compound': -0.1505}",-0.1505
-0.1411,2019-10-01,2019-10-01,30.0,Flight was good but the flight attendants were not really friendly,The flight was good and went fairly fast for a three and half hour flight.  It was unfortunate that the flight attendants in the back were not very friendly and didn't serve my needs very well.,"{'neg': 0.139, 'neu': 0.736, 'pos': 0.126, 'compound': -0.1411}",-0.1411
-0.141,2019-09-16,2019-09-16,1.0,"""will never connect through here again""",  | Stuck at the gate on Air Canada and cannot deplane because jetway will not move. Absolutely ridiculous. Need to make next flight. After 45 minutes moving to another gate. Will most likely miss connections due to customs and shoddy airport equipment. I will never connect through here again.,"{'neg': 0.077, 'neu': 0.876, 'pos': 0.046, 'compound': -0.141}",-0.141
-0.1406,2020-02-01,2020-02-01,40.0,Over The Wall,"You don't have to remove shoes in Cancun,but my boarding pass disappeared in the X-Ray machine.Strange there was no seat assignment for me in""basic economy""-I just refuse to pay extra for a seat.I hadda get a seat at the desk,asked for and received an aisle without a problema.There were 4 different classes before Zone 1 was called.It was a 737,how long could it take?Free movies,but no live TV.Tho they did give free  messaging too.Two or 3(for me anyway) times they came thru with soft drinks and snacks-I like their ginger cookies.Cupla bumpy spots but we were in 20 minutes early.","{'neg': 0.076, 'neu': 0.885, 'pos': 0.04, 'compound': -0.1406}",-0.1406
-0.1406,2018-01-14,2018-01-14,3.0,"""I always have to wait an hour""",  |  This airport does not know how to route baggage properly. I always have to wait an hour and they switch baggage claim bays without telling you. They said it was due to the cold weather tonight. Ok. Whats your excuse the other 364 days? The guy who is in charge of baggage claim should be fired. But we all know that will never happen.,"{'neg': 0.035, 'neu': 0.922, 'pos': 0.042, 'compound': -0.1406}",-0.1406
-0.1406,2019-12-01,2019-12-01,40.0,A bit late,"The plane was clean and the service fine, but we arrived about a half hour late which caused additional delay as we missed our original Tri-Rail train connection and had to wait at the Tri-Rail station an additional hour.","{'neg': 0.128, 'neu': 0.734, 'pos': 0.138, 'compound': -0.1406}",-0.1406
-0.1397,2019-10-01,2019-10-01,1.0,"""most disorganized airport"""," |  The most disorganized airport I've ever flown through. I showed up 2 hours before departure for a domestic flight, which is usually plenty of time. It took over an hour to get through security, and I barely made it to the gate for final boarding. The terminal signs outside are unclear. My flight was departing from terminal 1, gate C1. The signs at the curb all showed ""Terminal 1 Gates A & B"", as if C gates are located elsewhere. They aren't, but you wouldn't know that by looking at the signs.","{'neg': 0.038, 'neu': 0.942, 'pos': 0.02, 'compound': -0.1397}",-0.1397
-0.136,2020-02-01,2020-02-01,30.0,So So flight,The AA flight we were on had NO screens either behind the seat nor in the cabin. You had to have a smart device w/WIFI to connect to their app. Seats were not so comfortable because they are narrow and they try to squeeze as many seats as they can into the plane. Our plane was a 3-3 configuration. Three rows of seats on each side of the aisle.Ground crew and Flight crew was amiable and effective.,"{'neg': 0.076, 'neu': 0.854, 'pos': 0.07, 'compound': -0.136}",-0.136
-0.1331,2019-12-01,2019-12-01,10.0,Delayed flights AGAIN,"I will NEVER fly with Southwest Airlines again. Our trip was flat out cancelled when all of the 737 debacle happened. Not their fault. They kindly gave us an $800 flight credit to use in the next year. We saved it so that we could go and see family over the holidays. I booked it 6 weeks ago so I could get the times I wanted. Got 2 text messages this morning delaying the flight to Dallas so that we missed our connection to Amarillo. Had to re-book and now we lost a day of time with my family. We had to get a hotel room in Amarillo because we are getting in so late and had to delay our car rental. The customer service lady was extremely rude and really couldn't care less. Oh and to add to it - I refreshed the flight information on the southwest website. The flight time was changed back to a good time where we could have made the connection, but by the time I called they had already sold all of the seats. I guess we should have risked it and just gone to the airport hoping that something would work out. Southwest offered nothing, not even an apology for the missed time and extra money we had to spend.","{'neg': 0.079, 'neu': 0.854, 'pos': 0.067, 'compound': -0.1331}",-0.1331
-0.1317,2019-07-07,2019-07-07,4.0,"""a total mess""","  | The airport, and especially the TSA check, is a total mess. Only a handful of lines open, with people queueing up in their socks (first time I saw a security check with mandatory shoe removal, without providing any sanitary bag to use on the extremely dirty carpet) while the luggages went through the X rays. Unlike in London Heathrow, no passport check before arriving at the gate, so make sure to call in at the check in even if you have already done it and you don't have any checked baggage to drop off, otherwise you will be called at the gate for passport check. The organization is truly terrible. Also the duty free area is pretty poor.","{'neg': 0.122, 'neu': 0.76, 'pos': 0.118, 'compound': -0.1317}",-0.1317
-0.1313,2019-12-01,2019-12-01,50.0,My flight,Delta in my opinion was perfectFlying out we were delayed but pilot was able to still get us there on timeWhen leaving lax there was also a delay but once again pilot made up and got us home also on timeBoth incidents were not fault of delta,"{'neg': 0.087, 'neu': 0.855, 'pos': 0.057, 'compound': -0.1313}",-0.1313
-0.1306,2019-10-01,2019-10-01,40.0,First Time,"The plane was quite spacious for economy class. The service was very cordial. I don not, however, like the ""no assigned seat"" thing. I would not book with them again, for this very reason. Also, the in flight entertainment wasn't working. They rebooted it 3 times and it still wouldn't work.","{'neg': 0.083, 'neu': 0.864, 'pos': 0.054, 'compound': -0.1306}",-0.1306
-0.1301,2020-02-01,2020-02-01,40.0,Love American,"Everything went well until my last connection. Staff was attentive, friendly and had no issues. However on my last connection coming home there was a delay. I wasn't upset since it happens no matter what airline you take. This was my first delay with American airlines. There was a staff member at my connection in Charlotte when I did my return trip. She was beyond cranky . She was downright rude. I only had one question (was I at the right gate?) She acted like I had attacked her. Everything else was excellent!","{'neg': 0.148, 'neu': 0.708, 'pos': 0.143, 'compound': -0.1301}",-0.1301
-0.1289,2020-01-01,2020-01-01,40.0,Stress free experience.,First time flying with Delta and found it less stressful than other airlines.The boarding process was smooth with no hassles.There was no constant announcement of checking in your carry on.People weren't lining up before their boarding was called blocking everyone else.I don't know if this was because of the way Delta operates or just got lucky on this flight.They offered free earphones for the entertainment system.My connecting flight was delayed and it did take a long time to get off the runway but I'd expect that from all airlines.,"{'neg': 0.09, 'neu': 0.847, 'pos': 0.063, 'compound': -0.1289}",-0.1289
-0.128,2018-03-07,2018-03-07,1.0,"""The worst experience ever""","  |  The worst experience ever. Will never use this airport again. 2 hours in immigration coming back from vacation in Antigua. Then another hour through security for the 2nd time. Then to show our passports another 8 times. Common sense we wouldn't have got that far without showing our passports in Antigua. Then to run to make the final boarding call for our connecting flight. What in the world is wrong with paying a few extra people to work in immigration. Also, it's always nice to return to your own country and get treated like a herd of cattle.","{'neg': 0.069, 'neu': 0.857, 'pos': 0.074, 'compound': -0.128}",-0.128
-0.128,2019-10-01,2019-10-01,40.0,Met Expectations,SouthWest Airlines met expectations.  The free for all to seating (all flights were at capacity or nearly so) is a bit stressful. My wife and I got seperated on one flight.  We understand this.  IF SouthWest had a direct flight from Hartford to Las Vegas it would sweeten the deal.... They used to offer this. We paid an awful lot of money even though we had economy tickets to be treated like cattle.,"{'neg': 0.081, 'neu': 0.845, 'pos': 0.074, 'compound': -0.128}",-0.128
-0.128,2017-07-29,2017-07-29,1.0,"""everything is horribly delayed""", Unverified |  Avoid this airport at all costs. Every time I come here it is an absolute nightmare. They can never get gates right and everything is horribly delayed. It looks like the Olympics are taking place because everyone is running around like mad to catch gates since everything is late. Will try my best to never come through this airport again.,"{'neg': 0.147, 'neu': 0.727, 'pos': 0.126, 'compound': -0.128}",-0.128
-0.128,2020-02-01,2020-02-01,30.0,Gate 1 and 2 Montego Bay ruin my vacay zen,There are no permanent Southwest number stands for aiding numerical boarding line up. This leaves passengers guessing where their number will be coupled with gate agents who seem  not really in tune with the Southwest numerical process. It has become a stampeding confusion for the last three years. The gate agents need to set up the boarding signs (tablets with the 1-30 and 31-60 ASAP and make sure they call for A only then B etc.,"{'neg': 0.057, 'neu': 0.88, 'pos': 0.063, 'compound': -0.128}",-0.128
-0.128,2019-12-01,2019-12-01,10.0,How can this airline be competitive,Delta Airlines is terrible. The planes are too small. The delays are frequent. Every thing is an up charge. Sitting in a packed plane that’s is too small for an extra hour is no way to win customers.,"{'neg': 0.123, 'neu': 0.789, 'pos': 0.088, 'compound': -0.128}",-0.128
-0.128,2020-02-16,2020-02-16,1.0,"""Stuck in an abandoned domestic terminal"""," |  Arrived in the middle of the night for a connection in the early morning. Could not connect from the domestic terminal to the international terminal as the connection desk closed until 5am. Seriously? Stuck in an abandoned domestic terminal for 4 hours with a single fast food only option, the only entertainment being to watch other hapless connecting passengers go to the top of the stairs and be turned back at the connections closed gate. Expected much better from Canadas largest airport. Have managed to push together a make shift chair bed in the central lobby area next to a table which has been left covered in food scraps, garbage, and hair.","{'neg': 0.078, 'neu': 0.848, 'pos': 0.074, 'compound': -0.128}",-0.128
-0.128,2019-01-01,2019-01-01,40.0,Round trip from Denver to San Francisco,"Employees are friendly and efficient. My complaints would be the large number of dogs on board (one of which took up much of the flight attendants attention). Can they ALL be support animals? There are no first class seats on their flights and the small amount of leg room provided is darn near painful, which I suppose is a problem on most airlines today.","{'neg': 0.141, 'neu': 0.725, 'pos': 0.134, 'compound': -0.128}",-0.128
-0.128,2019-10-01,2019-10-01,30.0,Trip to Rome Italy to catch a cruise.,"Easy to fly from Orlando to Rome, only 3.5 hour layover, and nonstop to Rome.Tail section back rows were served last so only vegetarian meals leftover for at least 50 people who had no food choice. Booked main cabin economy and could bring checked and cabin and underseat bags no extra charge. USB ports at my chair and TV screen.","{'neg': 0.068, 'neu': 0.886, 'pos': 0.045, 'compound': -0.128}",-0.128
-0.128,2020-02-01,2020-02-01,30.0,Delta needs to clean their planes,"Round trip from Atlanta to Cleveland with my brother.  His fold down tray had stains and food all over it.  On the way back, napkins and other trash in the seat pockets in front of us.  Is this day of fear with Covid-19, one would think they would attempt to make the plane as clean as possible.","{'neg': 0.053, 'neu': 0.903, 'pos': 0.044, 'compound': -0.128}",-0.128
-0.126,2019-11-01,2019-11-01,30.0,No leg room,"Does Delta get like one extra row for 4 or 5 people by having no leg room on their planes? Their customer service is pretty good, as is their app, but the seating is crap!","{'neg': 0.128, 'neu': 0.716, 'pos': 0.156, 'compound': -0.126}",-0.126
-0.1259,2020-03-01,2020-03-01,10.0,Terrible customer service at this time of coronavirus,"So let me tell you what our experience was like travelling today from MSP to BNA.  My family of six went to check our bags.  We had two bags overweight by only 5 pounds.  We had room in the other bags, but when we packed we attempted to put most of the weight in my husband and my bag since we are traveling with two autistic children and wanted to make it easier on them from a sensory prospective.  They told us that we would have to shift stuff to the other bags.  The only place to do this was on the dirty floor.  Meanwhile, they were talking about having no more cleaning supplies (Lysol wipes) so if the counters around them weren’t clean, I really didn’t want to sit on the dirty floor.  We asked to speak to a manager.  There were 3 employees standing around.  One went to get a manager. The employee came back out and said they were in a meeting and would be out when done.  Meanwhile one of my autistic children started having a meltdown from waiting.  I asked the employee if she could try to ask them to hurry given our circumstances and her response was that “their employees have stuff to do too.”  The manager finally came out and said there’s nothing he could do.  If we could get the weight down to 52 lbs, he’d be fine with it.  I explained that still required us to get on the floor.  He had no solution.  Meanwhile, my husband was trying to talk to employee to explain about my sons autism and she put her hand to our faces and said “we all have things going on.”  Since I wasn’t going to put my family at risk and didn’t want my son to continue to have to wait we paid $150 for the luggage.  It makes me so sad that they had total disregard for our situation and I don’t plan on flying with them again without some sort of apology and reimbursement.  I have the managers name should someone at Southwest care enough to contact me.","{'neg': 0.072, 'neu': 0.858, 'pos': 0.07, 'compound': -0.1259}",-0.1259
-0.1243,2019-11-01,2019-11-01,10.0,Delta damaged my $1000 martin guitar,Worst flight experience ever. As a traveling musician was told needed to pink tag my guitar and assured it would be taken care of. Come to find out when I get home there was a major crack in body of guitar. Original claim was flat out declined with poor copy and paste email. After complaint very minute repair fee was offered. As a gold member who spends thousands a year on flying delta was hoping for a little more respect. Not to mention flight was delayed numerous times with poor flow boarding.,"{'neg': 0.138, 'neu': 0.729, 'pos': 0.133, 'compound': -0.1243}",-0.1243
-0.1231,2019-10-31,2019-10-31,3.0,"""airport is so family unfriendly on arrival""","  | This airport is so family unfriendly on arrival. The passport control queues for families is always massive. There were people with small babies in their arms having to wait more than 30 minutes to get through passport control. It would be so simple to do like other countries and put a cue for families with children under 2 years old, instead of putting them together with adults and older children that can wait for longer. The alternative would be to hire more staff, at 9 pm on a Monday there were 6 out of the 28 passport control booths working. This is a service we pay for when we fly via gatwick, its not done for free, so I would expect much better service.","{'neg': 0.055, 'neu': 0.901, 'pos': 0.043, 'compound': -0.1231}",-0.1231
-0.1226,2018-01-03,2018-01-03,1.0,"""Absolutely predictably awful""","  |  Delays every week on my return trips home from business travel. Absolutely predictably awful. Ground delays or some other excuse. Use another airport if possible. Oh, and the most expensive airport parking Fly elsewhere. I recommend MHT if possible.","{'neg': 0.078, 'neu': 0.832, 'pos': 0.09, 'compound': -0.1226}",-0.1226
-0.1192,2019-11-01,2019-11-01,30.0,pushing an agenda,"several weather delays, the app was updated pretty well but while waiting at the airport there was not a gate agent until after the flight was supposed to have already taken off and now updates or announcements were made. Delta is also pushing a homosexual agenda in their advertising on plane and in the jetways. I hope they do some reseach to see the medical evidence for the medical and mental damage that homosexuality has on indivduals, children and society. Not to mention the immorral implications. I know we will not all agree, in such cases look at the objective data to inform your decisions.","{'neg': 0.063, 'neu': 0.869, 'pos': 0.068, 'compound': -0.1192}",-0.1192
-0.1191,2020-01-01,2020-01-01,30.0,Poor customer service in Atlanta,"The flight from Salt Lake City to Atlanta was delayed allegedly due to weather issues. We were so late most of us missed our connecting flights.  There was little to no explanation or instructions from the flight crew on what to do when we got to Atlanta. We all ended up in a line that had Hundreds of people in it to wait for 2-3 customer service reps. I was rebooked automatically on a flight to Syracuse  for 24 hours later but no one told me that until I waited in line.  Luckily I was able to find a hotel room, at my own expense (due to the alleged weather conditions there was no reimbursement) with no luggage except what I had in my hand. I found the workers in the airport to be pretty rude, certainly Not friendly. Their app gave no information either.","{'neg': 0.134, 'neu': 0.767, 'pos': 0.1, 'compound': -0.1191}",-0.1191
-0.119,2019-12-18,2019-12-18,2.0,"""such unmotivated and untrained staff"""," |  Ive never seen such unmotivated and untrained staff before. Unfriendly, dont know their jobs, and most of them speak a language that is not even closely related to english.","{'neg': 0.082, 'neu': 0.851, 'pos': 0.067, 'compound': -0.119}",-0.119
-0.1189,2019-11-01,2019-11-01,50.0,Flight,The entire round trip on Delta Airlines went very smooth with no problems whatsoever. The service throughout from their employees was excellent.,"{'neg': 0.185, 'neu': 0.682, 'pos': 0.133, 'compound': -0.1189}",-0.1189
-0.1184,2018-03-10,2018-03-10,7.0,"""Much better before remodel""",  | Not enough places to eat. Much better before remodel. Lines are extremely long. Food and drinks expensive. $20 for a glass of house wine? This was in terminal C. Not sure what the other terminals are like. No complaints about the rest of the airport.,"{'neg': 0.134, 'neu': 0.761, 'pos': 0.105, 'compound': -0.1184}",-0.1184
-0.1154,2019-03-01,2019-03-01,20.0,Sad start to vacation,"One day before flight noticed that flight was canceled, so called airlines to reschedule but had to travel an additional 2 hours away. When got to that airport they canceled that flight also. And both cancellations were done without notification. Called after returning from our trip and southwest response was they were sorry 😐","{'neg': 0.028, 'neu': 0.972, 'pos': 0.0, 'compound': -0.1154}",-0.1154
-0.1154,2019-12-01,2019-12-01,20.0,Luggage being held hostage in Atlanta baggage office,"Internet down in SAC.  Missed connecting flight in Atlanta.  4-1/2 hrs later and the only other flight to MLI, My luggage didn’t make it.  MLI baggage office called Atlanta and they had it in their office and it would make it on the next morning flight.  No call the next afternoon, as promised, so I called Delta baggage.  On hold for 135 minutes.  It didn’t make it on that flight but would the evening flight.  Again, no call.  I now finally get ahold of MLi baggage, it is now scheduled for next day.  I escalated my voice and said all my @#$ Christmas presents are in that bag.  I then asked her name and she hung up on me.  I tried calling Atlanta baggage office, they don’t answer.  I have now been back on hold with Delta baggage for 95 minutes so far.  My luggage has a BIG tag with my name and phone # clearly written.  How can it be this hard?","{'neg': 0.048, 'neu': 0.919, 'pos': 0.033, 'compound': -0.1154}",-0.1154
-0.1154,2019-04-01,2019-04-01,50.0,My airline of choice,Always chose SWA for all my flights and will never change sometime they are early or delayed but you get there,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.1154}",-0.1154
-0.1154,2019-11-01,2019-11-01,50.0,Easy SEA Flight To Las Vegas,"Flew from SJC to LAS for the weekend. Flight out of SJC was at the last terminal, so a bit out of the way. flight was delayed coming in, but We left close to on time.","{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.1154}",-0.1154
-0.1154,2020-03-01,2020-03-01,50.0,Had not flown Delta for years; t was a pleasant surprise.,"Checkin, gate announcements, attitude of all employees, cleanliness of cabin--all excellent.  We usually fly Southwest (which we love) but they do not fly to Palm Springs so we booked Delta.  There are no nonstop flights available with any airline.","{'neg': 0.066, 'neu': 0.878, 'pos': 0.056, 'compound': -0.1154}",-0.1154
-0.1154,2020-01-01,2020-01-01,10.0,do NOT use the app for boarding passes,App fails to load passes 10-15 minutes before boarding ends. I was at a small airport where after TSA scans your pass it's 3-5 minutes to go through the security screening and then 1-2 minutes to get to your gate. Cutting it close but the TSA line was longer then I've ever seen it in 15 years of flying this airport. App had the pass pulled up but then said that I could not show passes as it was too close to the flight leaving. This 'feature' cost me $250 to get a new flight. This must be an intentional measure to squeeze a few more dollars out of travellers.,"{'neg': 0.029, 'neu': 0.955, 'pos': 0.016, 'compound': -0.1154}",-0.1154
-0.1154,2019-11-01,2019-11-01,40.0,A slight delay for one connection but overall good experience,"Initial flight from DEN to LAS left on time, but final flight from LAS to RNO was delayed in boarding for a half hour or so. Then, when the aircraft pulled back from the gate, a 2-hr delay ensued -- 1hr for repairs and 1hr for paperwork. Flight crew kept us informed and the flight went smoothly to RNO. Kudos to Southwest and our particular crew for handling a difficult situation well.","{'neg': 0.107, 'neu': 0.804, 'pos': 0.089, 'compound': -0.1154}",-0.1154
-0.1154,2020-02-01,2020-02-01,50.0,Great airline and flight,Comfy with more leg room than expected.  Flight delayed returning to Atlanta but pilot made up most of the time.,"{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.1154}",-0.1154
-0.1145,2018-04-16,2018-04-16,1.0,"""shameful way to treat passengers""","  |  The very worst experience in terms of queuing for both accepting passengers into terminal (we had to stay in the airplane for more than half hour), but even worse for passport/security check, which took more than 90 minutes standing in long lines. After traveling from 10 hours standing up for the long security wait felt like a real health hazard. I think it is a shameful way to treat passengers.","{'neg': 0.135, 'neu': 0.724, 'pos': 0.141, 'compound': -0.1145}",-0.1145
-0.1144,2020-02-01,2020-02-01,30.0,"Early, But Loud","My flight going was decent. We were early, I was seated near the wings, and the flight was smooth. All went well despite the crying toddlers that pushed and kicked my seat the entire flight. Coming back I was seated in the last room near the rest rooms. That was the worst flight I have ever had. The entire plane congregated next to me for their turn to the bathroom, the flight attendants hit me twice with the snack cart, and getting back in to NYC felt as if I were on the rollercoasters at Six Flags.","{'neg': 0.042, 'neu': 0.911, 'pos': 0.047, 'compound': -0.1144}",-0.1144
-0.1144,2020-02-01,2020-02-01,10.0,Will not change booking even with their travel advisory,"With travel advisories out, I tried calling them to change ticket to have a different connection then going through Hong Kong. They would not offer any alternative and even then they would not offer a refund. Terrible service, the supervisor started arguing about her interpretation of the travel notice. I will never book with American Airline again in my live.","{'neg': 0.05, 'neu': 0.907, 'pos': 0.043, 'compound': -0.1144}",-0.1144
-0.1102,2019-10-01,2019-10-01,30.0,Comfort Plus-save your money,"What Delta calls “comfort plus” - just not worth the money.  Seats have a bit more leg room, food may be slightly better but I’d rather have saved the money.  The trip was as usual otherwise.  No complaints except feeling very ripped off.","{'neg': 0.154, 'neu': 0.701, 'pos': 0.145, 'compound': -0.1102}",-0.1102
-0.1101,2020-01-01,2020-01-01,20.0,Hung up on four times by a Southwest Customer Support,Tried to get assistance on using unspent credits from a flight I didn’t use to go towards a purchase of a new flight. Customer service hung up on me four times without giving me assistance. The Southwest Ap is poorly designed when trying to use unspent credits. It was a very poor experience.,"{'neg': 0.1, 'neu': 0.808, 'pos': 0.092, 'compound': -0.1101}",-0.1101
-0.11,2019-04-22,2019-04-22,7.0,"""sign posting was confusing""","  | Departing and arriving at LHR T2, I found it a little bit frustrating to find my way from and to the Central Bus Station. The sign posting was confusing and the lifts were slow and temperamental. The escalotors are formidable even if you are carrying standard baggage. However, the staff, including Hotel Hoppa bus drivers, are very helpful.","{'neg': 0.075, 'neu': 0.874, 'pos': 0.051, 'compound': -0.11}",-0.11
-0.1091,2018-03-06,2018-03-06,2.0,"""TSA is a joke""","  | TSA is a joke. They hand checked almost everyones bag since their machines were malfunctioning so this made a ton of people late and on top of it, they were so rude! So much for calling themselves the friendliest airport. Ridiculous. Everyone was furious but of course had to comply.","{'neg': 0.118, 'neu': 0.742, 'pos': 0.139, 'compound': -0.1091}",-0.1091
-0.1091,2018-03-06,2018-03-06,2.0,"""TSA is a joke""","  | TSA is a joke. They hand checked almost everyones bag since their machines were malfunctioning so this made a ton of people late and on top of it, they were so rude! So much for calling themselves the friendliest airport. Ridiculous. Everyone was furious but of course had to comply.","{'neg': 0.118, 'neu': 0.742, 'pos': 0.139, 'compound': -0.1091}",-0.1091
-0.109,2019-11-01,2019-11-01,10.0,I absolutely DO NOT recommend Southwest airlines,"The Southwest staff were very unfriendly to my family and me. This is the last time my friends and family are taking southwest. I absolutely DO NOT recommend them. Hopefully, everyone else will have better experiences with them once they manage to train their staff members to not have attitude when talking to their customers.","{'neg': 0.119, 'neu': 0.785, 'pos': 0.096, 'compound': -0.109}",-0.109
-0.1053,2019-10-01,2019-10-01,40.0,flying,Better than most airlines.  My biggest complaint is their method  of loading passengers. If airlines really wanted to load faster they would load from the back to the front. The fact that Southwest does not assign seats really takes longer.  we cannot get settled until someone comes along to take the window seat since my husband thinks he has to sit in the aisle. It does not seem like the planes are CLEANED between flights any more.,"{'neg': 0.053, 'neu': 0.911, 'pos': 0.036, 'compound': -0.1053}",-0.1053
-0.1053,2019-10-01,2019-10-01,40.0,Quick flight,The only thing that I didn't like about this trip was the attendants went row by row and cleaned  every row after passengers were let off. It was definitely a hold up on deplaning. It was definitely an inconvenience for me because I had no carry-on bags and I had people waiting on me.,"{'neg': 0.119, 'neu': 0.787, 'pos': 0.094, 'compound': -0.1053}",-0.1053
-0.1045,2018-04-09,2018-04-09,4.0,"""complete lack of helpers""","  | Barely caught connection: signage, directions and complete lack of helpers, greeters or assistants makes navigation very challenging. Multiple possible trains to change terminals and little guidance on the quickest one. Must go through security again when transferring terminals: real downside. Also our first flight waited 25 minutes for a gate to park. Cut our time way down. I would avoid SFO Airport for connecting flights. They should work harder on user friendliness. (Snarky TSA guy was no help.)","{'neg': 0.124, 'neu': 0.768, 'pos': 0.108, 'compound': -0.1045}",-0.1045
-0.1043,2017-08-09,2017-08-09,1.0,"""staff aren't exactly welcoming""", Unverified |Dallas Fort-Worth airport is a joke. The staff aren't exactly welcoming. And the immigration system is long winded. Forget a quick transfer between flights and avoid the airport if you can...it won't make your trip better.,"{'neg': 0.156, 'neu': 0.721, 'pos': 0.123, 'compound': -0.1043}",-0.1043
-0.1037,2020-01-01,2020-01-01,20.0,Trainer,"Most airlines now when pre-boarding allow active duty and military veterans to board after children and families, but before first class as a sign of respect for the service. However, Delta is different. Veterans do not receive that honorific with Delta, which was disappointing to learn.","{'neg': 0.126, 'neu': 0.737, 'pos': 0.137, 'compound': -0.1037}",-0.1037
-0.1027,2020-02-01,2020-02-01,10.0,Delayed flight causes 10 hour layover,"Leaving Tampa airport we sat on the runway for 2.5 hours. Delta said that the airport had shut down for whatever reason causing all planes to stay put. That being said I had a 2 hour layover at JFK...I had asked the flight attendant ahead of time if there was anyway I could make my connecting flight...she proceeded to tell me that I should be fine seeming how other Delta aircrafts can see when others are landing and what passengers are on certain plains. All being said she told me they would hold the plane. I got to my gate right at 12:30, leaving me 13 minutes to run through JFK all to have them shut the door in my face and not let me on. Next flight out to Burlington wasn’t for another 10 hours and they had no interest in accommodating me. Worst customer service.","{'neg': 0.042, 'neu': 0.912, 'pos': 0.046, 'compound': -0.1027}",-0.1027
-0.1027,2019-11-01,2019-11-01,40.0,Smooth Flight,All airlines are becoming the same with more ways to squeeze more money out of you.How many different can you book a seat and and pay for it.,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.1027}",-0.1027
-0.1027,2019-10-01,2019-10-01,30.0,"Flight Experienced from ATL to Tampa, FL",Everything was fine except the window seats that we requested both ways and there was no window on our window seat.,"{'neg': 0.096, 'neu': 0.826, 'pos': 0.078, 'compound': -0.1027}",-0.1027
-0.1027,2020-02-01,2020-02-01,30.0,Business trip flight from MEM to CLT,"Older A320, in need of a refresh. First class flight attendant was attentive and professional. Snack basket on a two hour plus flight in first is less than what I would expect. At least give us warm nuts or something more than a basic snack basket.","{'neg': 0.052, 'neu': 0.905, 'pos': 0.043, 'compound': -0.1027}",-0.1027
-0.1027,2019-10-01,2019-10-01,40.0,all good,"Our flight was fine, going to Dallas we had a stop in San Jose, return trip was direct to Seattle. Only got to sit by my wife on the flight from San Jose to Dallas.But everything went as expected.","{'neg': 0.055, 'neu': 0.9, 'pos': 0.045, 'compound': -0.1027}",-0.1027
-0.1027,2020-02-01,2020-02-01,30.0,"Unless you pay to upgrade your seat, you will be in the back, in the middle.  My boyfriend and I couldn't sit together","Unless you pay in advance to upgrade your seat, you will be in the back, in the middle.  My boyfriend and I couldn't sit together because I didn't upgrade before check-in.","{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.1027}",-0.1027
-0.1027,2019-01-14,2019-01-14,1.0,"""dirty men's room""",  |  Terminal 4 con G dirty men's room. Smelled like urine. Needs cleaning can smell it 200 yards away use cleaning solvent or bleach. Attention to detail.,"{'neg': 0.106, 'neu': 0.803, 'pos': 0.091, 'compound': -0.1027}",-0.1027
